Zone,District,Upazilla,Union,THACODE,Mouza,Village,Weight
West,Khulna,Dumuria,,404730,*Dakshin Mahal,Dakshin Mahal,0.005253817
West,Khulna,Dumuria,,404730,*Dhanibunia,Dhanibunia,0.003632065
West,Khulna,Dumuria,,404730,*Ghona,Ghona,0.004388104
West,Khulna,Dumuria,,404730,*Ghona Taltala,Ghona Taltala,0.004486855
West,Khulna,Dumuria,,404730,*Hajibunia,Hajibunia,0.003566294
West,Khulna,Dumuria,,404730,*Jabra,Jabra,0.003709229
West,Khulna,Dumuria,,404730,*Purba Kanaidanga,Purba Kanaidanga,0.003920369
West,Khulna,Dumuria,,404730,*Purba Kanchan Nagar,Purba Kanchan Nagar,0.004865582
West,Khulna,Dumuria,,404730,*Kharibunia,Kharibunia,0.003947389
West,Khulna,Dumuria,,404730,*Kusarhula,Kusarhula,0.004278223
West,Khulna,Dumuria,,404730,*Lahaidanda,Lahaidanda,0.004049142
West,Khulna,Dumuria,,404730,*Maikhali,Maikhali,0.004450507
West,Khulna,Dumuria,,404730,*Orabunia,Orabunia,0.004600738
West,Khulna,Dumuria,,404730,*Perikhali,Perikhali,0.003947558
West,Khulna,Dumuria,,404730,*Podekhali,Podekhali,0.004150733
West,Khulna,Dumuria,,404730,*Rajibpur,Rajibpur,0.005197044
West,Khulna,Dumuria,,404730,*Rajnagar,Rajnagar,0.003792025
West,Khulna,Dumuria,,404730,*Talian,Talian,0.00502145
West,Khulna,Dumuria,,404730,*Taltala,Taltala,0.004483888
West,Khulna,Dumuria,,404730,*Telikhali,Telikhali,0.003758936
West,Khulna,Dumuria,,404730,*Ula,Ula,0.00355791
West,Khulna,Dumuria,  Dhamalia Union Total,404730,*Baruna,Baruna,0.003474716
West,Khulna,Dumuria,,404730,*Chechuri,Chechuri,0.003467455
West,Khulna,Dumuria,,404730,*Chhaybaria,Chhaybaria,0.004876008
West,Khulna,Dumuria,,404730,*Dahakula,Dahakula,0.00417563
West,Khulna,Dumuria,,404730,*Dhamalia,Dhamalia,0.003679364
West,Khulna,Dumuria,,404730,*Katenga,Katenga,0.003466072
West,Khulna,Dumuria,,404730,*Mandra,Mandra,0.003589504
West,Khulna,Dumuria,,404730,  Mandra,Mandra,0.003671736
West,Khulna,Dumuria,,404730,  Mainapur,Mainapur,0.004786113
West,Khulna,Dumuria,,404730,*Pakuria,Pakuria,0.004776871
West,Khulna,Dumuria,,404730,*Tolna,Tolna,0.003375725
West,Khulna,Dumuria,,404730,*Tolna,Mujar Ghuta,0.005915999
West,Khulna,Dumuria,  Dumuria Union,404730,*Arazi Dumuria,Arazi Dumuria,0.003703255
West,Khulna,Dumuria,,404730,*Arazi Sajiara,Arazi Sajiara,0.004242764
West,Khulna,Dumuria,,404730,*Dumuria,Dumuria,0.003497872
West,Khulna,Dumuria,,404730,*Golna,Golna,0.004315351
West,Khulna,Dumuria,,404730,*Hajidanga,Hajidanga,0.004597483
West,Khulna,Dumuria,,404730,*Khajra,Khajra,0.0046135
West,Khulna,Dumuria,,404730,*Khalsi,Khalsi,0.003495024
West,Khulna,Dumuria,,404730,*Mirzapur,Mirzapur,0.003506791
West,Khulna,Dumuria,,404730,*Sajiara,Sajiara,0.003594314
West,Khulna,Dumuria,  Gutudia Union Total,404730,*Purba Badurgachha,Purba Badurgachha,0.003649491
West,Khulna,Dumuria,,404730,*Baradanga (Ghona Baradanga),Baradanga (Ghona Baradanga),0.004245387
West,Khulna,Dumuria,,404730,*Bhelkamari,Bhelkamari,0.003651349
West,Khulna,Dumuria,,404730,*Bil Pabla,Purba Bil Pabla,0.003485285
West,Khulna,Dumuria,,404730,*Bil Pabla,Paschim Bil Pabla,0.003489815
West,Khulna,Dumuria,,404730,*Bil Pabla,Line Bil Pabla,0.003385493
West,Khulna,Dumuria,,404730,*Bil Pabla,Uttar Bil Pabla,0.003448224
West,Khulna,Dumuria,,404730,*Chak Ashankhali,Chak Ashankhali,0.003482792
West,Khulna,Dumuria,,404730,*Chak Mathurabad,Chak Mathurabad,0.003717868
West,Khulna,Dumuria,,404730,*Daigram,Daigram,0.009201314
West,Khulna,Dumuria,,404730,*Gutudia,Gutudia,0.003526574
West,Khulna,Dumuria,,404730,*Gutudia,Patkelpota,0.006983576
West,Khulna,Dumuria,,404730,*Jelerdanga,Jelerdanga,0.004622467
West,Khulna,Dumuria,,404730,*Jelerdanga,Baradanga,0.004211362
West,Khulna,Dumuria,,404730,*Jilerdanga,Jilerdanga,0.003842464
West,Khulna,Dumuria,,404730,*Kamalpur,Kamalpur,0.004361651
West,Khulna,Dumuria,,404730,*Khairia,Khairia,0.003593128
West,Khulna,Dumuria,,404730,*Kultia,Kultia,0.003666026
West,Khulna,Dumuria,,404730,*Lata Paharpur,Khamar Baria,0.00511786
West,Khulna,Dumuria,,404730,*Lata Paharpur,Lata,0.005579671
West,Khulna,Dumuria,,404730,*Lata Paharpur,Paharpur,0.007782661
West,Khulna,Dumuria,,404730,*Panchu,Panchu,0.004289626
West,Khulna,Dumuria,,404730,*Shibpur,Shibpur,0.004741248
West,Khulna,Dumuria,,404730,*Tiabunia,Tiabunia,0.003676757
West,Khulna,Dumuria,  Kharnia Union Total,404730,*Angardaha,Angardaha,0.00388772
West,Khulna,Dumuria,,404730,*Bahadurpur,Bahadurpur,0.004031063
West,Khulna,Dumuria,,404730,*Baliakhali,Baliakhali,0.004710097
West,Khulna,Dumuria,,404730,*Bamandia,Bamandia,0.003786363
West,Khulna,Dumuria,,404730,*Bhadradia,Bhadradia,0.00370633
West,Khulna,Dumuria,,404730,*Gonali,Gonali,0.003647519
West,Khulna,Dumuria,,404730,*Kharnia,Kharnia,0.003671253
West,Khulna,Dumuria,,404730,*Mechhaghuna,Mechhaghuna,0.00392828
West,Khulna,Dumuria,,404730,*Mechhaghuna,Kartik Danga,0.004997034
West,Khulna,Dumuria,,404730,*Panchpota,Panchpota,0.004194171
West,Khulna,Dumuria,,404730,*Panchuria,Panchuria,0.004175035
West,Khulna,Dumuria,,404730,*Ranai,Ranai,0.003529455
West,Khulna,Dumuria,,404730,*Singa,Singa,0.004459699
West,Khulna,Dumuria,,404730,*Tipna,Tipna,0.003605943
West,Khulna,Dumuria,,404730,*Ukhra,Ukhra,0.003833281
West,Khulna,Dumuria,  Magurkhali Union Total,404730,*Ahladipur,Ahladipur,0.003827655
West,Khulna,Dumuria,,404730,*Ahladipur,Purba Patibunia,0.004291985
West,Khulna,Dumuria,,404730,*Ahladipur,Paschim Patibunia,0.004218519
West,Khulna,Dumuria,,404730,*Andhar Manik,Andhar Manik,0.004623431
West,Khulna,Dumuria,,404730,*Bailahara,Bailahara,0.003808531
West,Khulna,Dumuria,,404730,*Baithahara,Baithahara,0.003772273
West,Khulna,Dumuria,,404730,*Chandipur,Chandipur,0.003762321
West,Khulna,Dumuria,,404730,*Chitramari,Chitramari,0.003858367
West,Khulna,Dumuria,,404730,*Dakshin Bagardair,Dakshin Bagardair,0.004080652
West,Khulna,Dumuria,,404730,*Gajalia,Hoglabunia,0.003961897
West,Khulna,Dumuria,,404730,*Gajalia,Gajalia,0.003850126
West,Khulna,Dumuria,,404730,*Gazirnagar,Gazirnagar,0.00398383
West,Khulna,Dumuria,,404730,*Ghurnia,Ghurnia,0.00371429
West,Khulna,Dumuria,,404730,*Haburia,Haburia,0.004186071
West,Khulna,Dumuria,,404730,*Kaipukuria,Kaipukuria,0.00392323
West,Khulna,Dumuria,,404730,*Kanchan Nagar,Kanchan Nagar,0.003693176
West,Khulna,Dumuria,,404730,*Katalia,Katalia,0.003616648
West,Khulna,Dumuria,,404730,*Khagrabunia,Khagrabunia,0.00384871
West,Khulna,Dumuria,,404730,*Khorerabad,Khorerabad,0.0035822
West,Khulna,Dumuria,,404730,*Korakata,Hatalbunia,0.003794405
West,Khulna,Dumuria,,404730,*Korakata,Korakata,0.004398237
West,Khulna,Dumuria,,404730,*Korakata,Sokarmari,0.0048334
West,Khulna,Dumuria,,404730,*Magurkhali,Magurkhali,0.003603714
West,Khulna,Dumuria,,404730,*Mohadebpur,Mohadebpur,0.003906791
West,Khulna,Dumuria,,404730,*Madartala,Amurbunia,0.003939895
West,Khulna,Dumuria,,404730,*Madartala,Shakertak,0.00381881
West,Khulna,Dumuria,,404730,*Madartala,Barmarber,0.004673023
West,Khulna,Dumuria,,404730,*Madartala,Jharjhria,0.004126943
West,Khulna,Dumuria,,404730,*Nangalmura,Nangalmura,0.004013226
West,Khulna,Dumuria,,404730,*Natherkur,Natherkur,0.004133987
West,Khulna,Dumuria,,404730,*Par Magurkhali,Par Magurkhali,0.00378526
West,Khulna,Dumuria,,404730,*Shibnagar,Shibnagar,0.003585792
West,Khulna,Dumuria,,404730,*Tentultala,Tentultala,0.006146812
West,Khulna,Dumuria,,404730,*Uttar Bagardair,Uttar Bagardair,0.004031993
West,Khulna,Dumuria,  Maguraghona Union Total,404730,*Aroshnagar,Aroshnagar,0.003466593
West,Khulna,Dumuria,,404730,*Baduri (Raghunathpur),Baduri (Raghunathpur),0.003559175
West,Khulna,Dumuria,,404730,*Betagram,Betagram,0.003475251
West,Khulna,Dumuria,,404730,*Chandipur,Chandipur,0.003736536
West,Khulna,Dumuria,,404730,*Ghoshora (Hisamuddinpur),Ghoshora (Hisamuddinpur),0.004335366
West,Khulna,Dumuria,,404730,*Kanchanpur,Kanchanpur,0.003626435
West,Khulna,Dumuria,,404730,*Maguraghona (Tularampur),Maguraghona (Tularampur),0.003430633
West,Khulna,Dumuria,  Raghunathpur Union Total,404730,*Andulia,Andulia,0.003550839
West,Khulna,Dumuria,,404730,*Deruli,Deruli,0.003645449
West,Khulna,Dumuria,,404730,*Gajendrapur,Gajendrapur,0.003631524
West,Khulna,Dumuria,,404730,*Komrail,Komrail,0.003479842
West,Khulna,Dumuria,,404730,*Krishnanagar,Krishnanagar,0.003510008
West,Khulna,Dumuria,,404730,*Madhabkati,Madhabkati,0.004012832
West,Khulna,Dumuria,,404730,*Raghunathpur,Raghunathpur,0.004272881
West,Khulna,Dumuria,,404730,*Ruprampur,Ruprampur,0.003446983
West,Khulna,Dumuria,,404730,*Sahapur,Sahapur,0.003482452
West,Khulna,Dumuria,,404730,*Sahapur,Bil Patiala,0.005301375
West,Khulna,Dumuria,,404730,*Thukura,Thukura,0.003610126
West,Khulna,Dumuria,  Rangpur Union Total,404730,*Bil Solua,Bil Solua,0.003836851
West,Khulna,Dumuria,,404730,*Ghona Madardanga,Ghona Madardanga,0.003693744
West,Khulna,Dumuria,,404730,*Ramkrishnapur,Ramkrishnapur,0.003400055
West,Khulna,Dumuria,,404730,*Rangpur,Rangpur,0.003392451
West,Khulna,Dumuria,,404730,*Rangpur,Sarabhita,0.003999118
West,Khulna,Dumuria,,404730,*Rangpur,Mujarguta,0.004189738
West,Khulna,Dumuria,,404730,*Rangpur,Batbera,0.003951918
West,Khulna,Dumuria,,404730,*Rangpur,Baranashi,0.004203967
West,Khulna,Dumuria,  Rudaghara Union Total,404730,*Chaira,Chaira,0.003585035
West,Khulna,Dumuria,,404730,*Hasanpur,Hasanpur,0.004666608
West,Khulna,Dumuria,,404730,*Kharsanga,Kharsanga,0.003586029
West,Khulna,Dumuria,,404730,*Madhugram,Madhugram,0.003547129
West,Khulna,Dumuria,,404730,*Miksimil,Miksimil,0.003411737
West,Khulna,Dumuria,,404730,*Rudaghara,Rudaghara,0.003412304
West,Khulna,Dumuria,,404730,*Sailkhatia,Sailkhatia,0.003694559
West,Khulna,Dumuria,  Sahas Union Total,404730,*Baghdari,Baghdari,0.004915063
West,Khulna,Dumuria,,404730,*Bashtala,Bashtala,0.006223695
West,Khulna,Dumuria,,404730,*Charchari,Charchari,0.00442323
West,Khulna,Dumuria,,404730,*Chhota Banda,Chhota Banda,0.004539875
West,Khulna,Dumuria,,404730,*Dighalia,Dighalia,0.004354128
West,Khulna,Dumuria,,404730,*Gajendrapur,Gajendrapur,0.003508709
West,Khulna,Dumuria,,404730,*Golaimari,Golaimari,0.004961973
West,Khulna,Dumuria,,404730,*Kagaji Para,Kagaji Para,0.004528536
West,Khulna,Dumuria,,404730,*Kapalidanga,Kapalidanga,0.003714351
West,Khulna,Dumuria,,404730,*Kazir Hula,Kazir Hula,0.004151554
West,Khulna,Dumuria,,404730,*Joykhali,Joykhali,0.003691845
West,Khulna,Dumuria,,404730,*Kharsanda,Kharsanda,0.004288501
West,Khulna,Dumuria,,404730,*Khutakhali,Khutakhali,0.005027618
West,Khulna,Dumuria,,404730,*Kukhia,Kukhia,0.003803406
West,Khulna,Dumuria,,404730,*Latabunia,Latabunia,0.003600117
West,Khulna,Dumuria,,404730,*Noakhati,Noakhati,0.003668172
West,Khulna,Dumuria,,404730,*Sahas,Charabandha,0.008395951
West,Khulna,Dumuria,,404730,*Sahas,Dudhir Hula,0.007035216
West,Khulna,Dumuria,,404730,*Sahas,Sahas Ghoshgati,0.003930105
West,Khulna,Dumuria,,404730,*Sahas,Kumarghata,0.004013512
West,Khulna,Dumuria,,404730,*Sahas,Madhyapara,0.004927688
West,Khulna,Dumuria,,404730,*Sahas,Rajapur,0.003706969
West,Khulna,Dumuria,,404730,*Sahas,Sahas Joykhali,0.003673205
West,Khulna,Dumuria,  Sarappur Union Total,404730,*Akra,Akra,0.003570381
West,Khulna,Dumuria,,404730,*Asannagar,Asannagar,0.003865958
West,Khulna,Dumuria,,404730,*Bahir Akra,Bahir Akra,0.00435648
West,Khulna,Dumuria,,404730,*Bazeafti Bhulbaria,Bazeafti Bhulbaria,0.005132724
West,Khulna,Dumuria,,404730,*Bhulbaria,Bhulbaria,0.004369323
West,Khulna,Dumuria,,404730,*Britti Bhulbaria,Britti Bhulbaria,0.003609143
West,Khulna,Dumuria,,404730,*Chandgarh,Chandgarh,0.00411027
West,Khulna,Dumuria,,404730,*Jaliakhali,Jaliakhali,0.004030463
West,Khulna,Dumuria,,404730,*Jhaltala,Jhaltala,0.003894034
West,Khulna,Dumuria,,404730,*Kalikapur,Uttar Kalikapur,0.003907626
West,Khulna,Dumuria,,404730,*Kalikapur,Dakshin Kalikapur,0.003765704
West,Khulna,Dumuria,,404730,*Kalikapur,Bosundia Danga,0.005564398
West,Khulna,Dumuria,,404730,*Kalikapur,Dattadanga,0.006031552
West,Khulna,Dumuria,,404730,*Kalikapur,Senpara,0.003584309
West,Khulna,Dumuria,,404730,*Keakhali,Keakhali,0.003950737
West,Khulna,Dumuria,,404730,*Ratankhali,Ratankhali,0.003690347
West,Khulna,Dumuria,,404730,*Sarappur,Uttar Sarappur,0.003803769
West,Khulna,Dumuria,,404730,*Sarappur,Dakshin Sarappur,0.003798383
West,Khulna,Dumuria,,404730,*Sarappur,Baniakhali,0.005462173
West,Khulna,Dumuria,,404730,*Taiabpur,Taiabpur,0.00406923
West,Khulna,Dumuria,  Sovna Union Total,404730,*Paschim Badurgachha,Paschim Badurgachha,0.003651475
West,Khulna,Dumuria,,404730,*Bagh Anchra,Bagh Anchra,0.003793242
West,Khulna,Dumuria,,404730,*Balabunia,Balabunia,0.003701876
West,Khulna,Dumuria,,404730,*Chak Gopalnagar,Chak Gopalnagar,0.004810556
West,Khulna,Dumuria,,404730,*Chari Jialtala,Chari Jialtala,0.003551879
West,Khulna,Dumuria,,404730,*Chingra,Chingra,0.003624588
West,Khulna,Dumuria,,404730,*Kadamtala,Kadamtala,0.003950488
West,Khulna,Dumuria,,404730,*Kakmari,Kakmari,0.003541563
West,Khulna,Dumuria,,404730,*Kakrakhali,Kakrakhali,0.007000637
West,Khulna,Dumuria,,404730,*Malmalia,Malmalia,0.004071904
West,Khulna,Dumuria,,404730,*Malumdanga,Malumdanga,0.004453839
West,Khulna,Dumuria,,404730,*Mandartala,Mandartala,0.003616416
West,Khulna,Dumuria,,404730,*Mandartala,Baruikati,0.003751605
West,Khulna,Dumuria,,404730,*Nandir Matham,Nandir Matham,0.004195782
West,Khulna,Dumuria,,404730,*Parmandartala,Parmandartala,0.003661626
West,Khulna,Dumuria,,404730,*Patibunia,Patibunia,0.00362529
West,Khulna,Dumuria,,404730,*Shibpur Badurgachha,Shibpur Badurgachha,0.003514078
West,Khulna,Dumuria,,404730,*Sobhna,Sobhna,0.003396854
West,Khulna,Dighalia Total,  Barakpur Union Total,404740,*Araji Barakpur,Araji Barakpur,0.020499291
West,Khulna,Dighalia Total,,404740,*Arua,Arua,0.022599192
West,Khulna,Dighalia Total,,404740,*Barakpur,Barakpur,0.01972273
West,Khulna,Dighalia Total,,404740,*Barakpur,Gousgati,0.021314119
West,Khulna,Dighalia Total,,404740,*Kamargati,Kamargati,0.019650577
West,Khulna,Dighalia Total,,404740,*Lakhahati,Lakhahati,0.018469298
West,Khulna,Dighalia Total,,404740,*Lakshmikathi,Lakshmikathi,0.024642461
West,Khulna,Dighalia Total,,404740,*Nadan Pratap,Nadan Pratap,0.019775849
West,Khulna,Dighalia Total,,404740,*Paschim Ambaria,Paschim Ambaria,0.026790358
West,Khulna,Dighalia Total,,404740,*Purba Ambaria,Purba Ambaria,0.030300624
West,Khulna,Dighalia Total,,404740,*Radha Madhabpur,Radha Madhabpur,0.019869882
West,Khulna,Dighalia Total,  Dighalia Union Total,404740,*Brahmaganti,Brahmaganti,0.019526294
West,Khulna,Dighalia Total,,404740,*Debnagar,Deara,0.02252537
West,Khulna,Dighalia Total,,404740,*Debnagar,Farmais Khana,0.028080804
West,Khulna,Dighalia Total,,404740,*Debnagar,Sugandhi,0.061900505
West,Khulna,Dighalia Total,,404740,*Dighalia,Dighalia,0.019702602
West,Khulna,Dighalia Total,,404740,*Maheshwarpur,Maheshwarpur,0.021607491
West,Khulna,Dighalia Total,,404740,*Panigati,Panigati,0.01933063
West,Khulna,Dighalia Total,,404740,*Senhati (Part),Senhati (Part),0.022248587
West,Khulna,Dighalia Total,  Gazir Hat Union Total,404740,*Abalganti,Abalganti,0.024575983
West,Khulna,Dighalia Total,,404740,*Abalganti,Ambaria (Hi),0.022577736
West,Khulna,Dighalia Total,,404740,*Bamandanga,Bamandanga,0.018385166
West,Khulna,Dighalia Total,,404740,*Dari Mahishdia,Dari Mahishdia,0.020267141
West,Khulna,Dighalia Total,,404740,*Domra,Domra,0.021464596
West,Khulna,Dighalia Total,,404740,*Domra,Sonakur,0.023649956
West,Khulna,Dighalia Total,,404740,*Jungasia,Jungasia,0.01986332
West,Khulna,Dighalia Total,,404740,*Jungasia,Gazir Hat,0.024089037
West,Khulna,Dighalia Total,,404740,*Jungasia,Baghmara,0.022266378
West,Khulna,Dighalia Total,,404740,*Jungasia,Mahishdia,0.01989905
West,Khulna,Dighalia Total,,404740,*Kaibartaganti,Kaibartaganti,0.025173473
West,Khulna,Dighalia Total,,404740,*Ketla,Ketla,0.019715751
West,Khulna,Dighalia Total,,404740,*Ketla,Mollahdanga,0.019433689
West,Khulna,Dighalia Total,,404740,*Ketla,Islamdanga,0.027902468
West,Khulna,Dighalia Total,,404740,*Machandapur,Machandapur,0.023491018
West,Khulna,Dighalia Total,,404740,*Majhirganti,Majhirganti,0.020556725
West,Khulna,Dighalia Total,,404740,*Majhirganti,Padma Bila,0.021281187
West,Khulna,Dighalia Total,,404740,*Majhirganti,Muslim Danga,0.026085848
West,Khulna,Dighalia Total,,404740,*Majhirganti,Ambaria,0.020892099
West,Khulna,Dighalia Total,  Senhati Union Total,404740,*Batibhita,Batibhita,0.020427791
West,Khulna,Dighalia Total,,404740,*Chandani Mahal,Chandani Mahal,0.019542762
West,Khulna,Dighalia Total,,404740,*Hajigram,Hajigram,0.019943788
West,Khulna,Dighalia Total,,404740,*Hajigram,Mominpur,0.040232148
West,Khulna,Dighalia Total,,404740,*Senhati,Senhati,0.019726223
West,Khulna,Dighalia Total,,404740,,None,0.047593324
West,Khulna,Khan Jahan Ali,  Atra Gilatala Union Total,404748,*Atra,Atra,0.038033021
West,Khulna,Khan Jahan Ali,,404748,*Bil Dakatia,Bil Dakatia,0.043923079
West,Khulna,Khan Jahan Ali,,404748,*Gilatala,Gilatala,0.058617435
West,Khulna,Khan Jahan Ali,,404748,*Gilatala,Matamdanga,0.039011897
West,Khulna,Khan Jahan Ali,,404748,*Masiali,Masiali,0.046533331
West,Khulna,Khan Jahan Ali,,404748,*Masiali,Gabtala,0.049103695
West,Khulna,Khan Jahan Ali,,404748,*Masiali,Pariadanga,0.03750771
West,Khulna,Khan Jahan Ali,,404748,*Shiramani,Shiramani,0.048487828
West,Khulna,Khan Jahan Ali,,404748,*Shyamganj,Shyamganj,0.207671979
West,Khulna,Khan Jahan Ali,  Jugipole Union Total,404748,*Fulbari,Fulbari,0.050313732
West,Khulna,Khan Jahan Ali,,404748,*Jugipole,Jugipole,0.068244184
West,Khulna,Khan Jahan Ali,,404748,*Jugipole,Jabdipur,0.040075697
West,Khulna,Khan Jahan Ali,,404748,*Teliganti,Teliganti,0.115047405
West,Khulna,Khan Jahan Ali,,404748,*Teliganti,Rajapur,0.055768876
West,Khulna,Khan Jahan Ali,,404748,*Teliganti,Khanabari,0.054066807
West,Khulna,Khan Jahan Ali,  Gilatala Cantt. Total,404748,*Gilatola Cantt.,Gilatola Cantt.,0.006316544
West,Khulna,Koyra,  Amadi Union Total,404753,*Amadi,Jaigir Mahal,0.010351918
West,Khulna,Koyra,,404753,*Amadi,Garamadi,0.011078007
West,Khulna,Koyra,,404753,*Amadi,Katakhali,0.006322202
West,Khulna,Koyra,,404753,*Amadi,Amadi,0.00702491
West,Khulna,Koyra,,404753,*Baliadanga,Baliadanga,0.009954358
West,Khulna,Koyra,,404753,*Bamandanga,Bamandanga,0.0060044
West,Khulna,Koyra,,404753,*Bhandar Pole,Bhandar Pole,0.00573653
West,Khulna,Koyra,,404753,*Bhandar Pole,Channir Chak,0.00905065
West,Khulna,Koyra,,404753,*Bhandar Pole,Kumarkhali,0.007631741
West,Khulna,Koyra,,404753,*Bhandar Pole,Bech Para,0.024174198
West,Khulna,Koyra,,404753,*Bhandar Pole,Hadubunia,0.008948747
West,Khulna,Koyra,,404753,*Chak Charnamara,Chak Charnamara,0.008959718
West,Khulna,Koyra,,404753,*Chak Gohailbati,Chak Gohailbati,0.007332105
West,Khulna,Koyra,,404753,*Chak Harikati,Chak Harikati,0.008696185
West,Khulna,Koyra,,404753,*Chandipur,Chandipur,0.010509998
West,Khulna,Koyra,,404753,*Charnamara,Charnamara,0.010958974
West,Khulna,Koyra,,404753,*Gohailbati,Gohailbati,0.005892837
West,Khulna,Koyra,,404753,*Harinagar,Harinagar,0.008474878
West,Khulna,Koyra,,404753,*Harinagar,Talbaria,0.00580677
West,Khulna,Koyra,,404753,*Hatiardanga,Hatiardanga,0.006658879
West,Khulna,Koyra,,404753,*Khepna,Khepna,0.00652606
West,Khulna,Koyra,,404753,*Khiral,Khiral,0.019779913
West,Khulna,Koyra,,404753,*Khiral,Patuali,0.00980865
West,Khulna,Koyra,,404753,*Khiral,Dasbaria,0.006959039
West,Khulna,Koyra,,404753,*Kinukati Berbari,Kinukati Berbari,0.006259339
West,Khulna,Koyra,,404753,*Masjidkur,Masjidkur,0.006315758
West,Khulna,Koyra,,404753,*Naksa,Naksa,0.006212332
West,Khulna,Koyra,,404753,*Patnikhali,Patnikhali,0.00610808
West,Khulna,Koyra,  Bagali Union Total,404753,*Arjunpur,Arjunpur,0.00583759
West,Khulna,Koyra,,404753,*Baga,Baga,0.006741823
West,Khulna,Koyra,,404753,*Bagali,Bagali,0.006613445
West,Khulna,Koyra,,404753,*Baila Harani,Baila Harani,0.005670329
West,Khulna,Koyra,,404753,*Bamia,Bamia,0.00994727
West,Khulna,Koyra,,404753,*Bamia,Bairagir Chak,0.010177473
West,Khulna,Koyra,,404753,*Bamia,Thakurer Chak,0.007225182
West,Khulna,Koyra,,404753,*Bansal,Bansal,0.006019398
West,Khulna,Koyra,,404753,*Bara Pota,Bara Pota,0.006208565
West,Khulna,Koyra,,404753,*Chatkatala,Chatkatala,0.012768998
West,Khulna,Koyra,,404753,*Fakirpota,Fakirpota,0.006309507
West,Khulna,Koyra,,404753,*Fatekati,Fatekati,0.006271532
West,Khulna,Koyra,,404753,*Ghugrakati,Ghugrakati,0.006686055
West,Khulna,Koyra,,404753,*Hogla,Hogla,0.007423392
West,Khulna,Koyra,,404753,*Islampur,Islampur,0.008467795
West,Khulna,Koyra,,404753,*Kalapota,Kalapota,0.009930297
West,Khulna,Koyra,,404753,*Katni,Katni,0.006106618
West,Khulna,Koyra,,404753,*Kusadanga,Kusadanga,0.005758734
West,Khulna,Koyra,,404753,*Lalua,Lalua,0.007653236
West,Khulna,Koyra,,404753,*Malikhali,Malikhali,0.009092124
West,Khulna,Koyra,,404753,*Mathabhanga,Mathabhanga,0.006662602
West,Khulna,Koyra,,404753,*Mathabhanga,Gupirerber,0.00776388
West,Khulna,Koyra,,404753,*Mathabhanga,Gazinagar,0.00717849
West,Khulna,Koyra,,404753,*Narayanpur,Narayanpur,0.006396315
West,Khulna,Koyra,,404753,*Seora,Seora,0.008038752
West,Khulna,Koyra,,404753,*Sharishamuti,Sharishamuti,0.010549903
West,Khulna,Koyra,,404753,*Sholahalia,Sholahalia,0.006377908
West,Khulna,Koyra,,404753,*Sreefaltala,Sreefaltala,0.009963052
West,Khulna,Koyra,,404753,*Talberia,Talberia,0.007204449
West,Khulna,Koyra,,404753,*Ula,Ula,0.005757374
West,Khulna,Koyra,  Dakshin Bedkashi Union Total,404753,*Dakshin Bedkashi,Bara Angtihara,0.005406683
